ds,temp_mean,temp_min,temp_max,precip
1982-09-09 18:30:00,19.164541,12.972876,24.797874,0.2
1982-09-10 18:30:00,18.88928,13.441625,24.179125,0.23750001
1982-09-11 18:30:00,19.134855,13.010375,24.466625,0.025
1982-09-12 18:30:00,19.05777,13.222875,24.379126,0.275
1982-09-13 18:30:00,19.092405,13.510375,24.341625,0.375
1982-09-14 18:30:00,19.161938,12.610374,25.147875,0.025
1982-09-15 18:30:00,19.271051,13.097875,24.854124,0.05
1982-09-16 18:30:00,19.37626,12.735375,24.935375,0.0875
1982-09-17 18:30:00,19.371313,13.579125,24.779125,0.16250001
1982-09-18 18:30:00,19.040062,14.185375,24.197874,0.8
1982-09-19 18:30:00,17.842926,13.560375,22.641624,4.4500003
1982-09-20 18:30:00,14.433031,11.604125,17.704124,12.2375
1982-09-21 18:30:00,12.842928,10.122875,16.472876,11.475
1982-09-22 18:30:00,12.077043,8.847875,16.410376,11.45
1982-09-23 18:30:00,12.087979,5.922875,17.522875,2.4750001
1982-09-24 18:30:00,12.005426,5.360375,18.235374,0.85
1982-09-25 18:30:00,12.23824,5.491625,18.491625,3.9875002
1982-09-26 18:30:00,12.518709,6.204125,18.335375,1.7875
1982-09-27 18:30:00,12.311416,7.191625,17.454124,2.9875002
1982-09-28 18:30:00,11.904906,5.885375,17.797874,2.2375002
1982-09-29 18:30:00,12.084594,6.0978746,18.004126,0.575
1982-09-30 18:30:00,12.164542,5.316625,18.579124,0.025
1982-10-01 18:30:00,12.875479,6.391625,19.041624,0.0125
1982-10-02 18:30:00,13.676521,6.679125,20.422874,0.075
1982-10-03 18:30:00,14.668447,8.460375,20.891624,0.0125
1982-10-04 18:30:00,14.196312,7.604125,20.391624,1.0125
1982-10-05 18:30:00,14.099177,9.060375,19.435375,1.6625
1982-10-06 18:30:00,13.639542,8.329125,19.416624,2.25
1982-10-07 18:30:00,13.549176,7.822875,19.554125,1.4625
1982-10-08 18:30:00,13.173656,7.822875,18.391624,0.375
1982-10-09 18:30:00,13.392927,7.5353746,19.541624,0.775
1982-10-10 18:30:00,13.346573,5.4978747,19.822876,0.0375
1982-10-11 18:30:00,12.702301,8.260375,18.341625,1.9875
1982-10-12 18:30:00,12.519229,7.8103747,17.716625,3.3999999
1982-10-13 18:30:00,12.321834,5.891625,18.754126,0.25
1982-10-14 18:30:00,12.776781,6.4728746,19.091625,0.0625
1982-10-15 18:30:00,13.520011,7.129125,19.960375,0.0
1982-10-16 18:30:00,13.935636,9.329125,19.166626,0.2375
1982-10-17 18:30:00,13.370791,6.910375,19.529125,0.0
1982-10-18 18:30:00,13.245531,7.266625,19.491625,0.17500001
1982-10-19 18:30:00,12.343967,7.1228747,17.791626,0.77500004
1982-10-20 18:30:00,12.102303,7.997875,16.947876,2.0
1982-10-21 18:30:00,11.792928,6.335375,17.666624,0.47500002
1982-10-22 18:30:00,11.131208,5.3416247,17.047874,0.9125
1982-10-23 18:30:00,10.717667,5.585375,16.272875,1.5
1982-10-24 18:30:00,10.056468,4.485375,15.722875,8.1875
1982-10-25 18:30:00,8.455426,5.041625,11.722875,32.725
1982-10-26 18:30:00,6.2088127,4.0916247,9.141624,26.7
1982-10-27 18:30:00,6.381208,3.3853748,10.116625,18.25
1982-10-28 18:30:00,4.9220943,-0.7646251,11.147875,0.2875
1982-10-29 18:30:00,3.7640207,-2.3208752,10.766625,0.0
1982-10-30 18:30:00,6.0028234,0.5791249,12.247875,0.0375
1982-10-31 18:30:00,6.3426666,0.5166249,12.841625,0.0
1982-11-01 18:30:00,6.39475,-0.22087479,13.035375,0.0
1982-11-02 18:30:00,6.8051662,3.0228748,11.185375,8.450001
1982-11-03 18:30:00,8.491104,4.4666247,13.472875,3.4999998
1982-11-04 18:30:00,8.181209,2.516625,13.716625,2.0
1982-11-05 18:30:00,7.1538644,1.0853748,13.291625,0.075
1982-11-06 18:30:00,7.948656,3.360375,13.704124,0.2875
1982-11-07 18:30:00,7.560115,2.422875,13.722875,1.4875002
1982-11-08 18:30:00,7.003083,1.6041245,13.404125,1.2125
1982-11-09 18:30:00,6.1595936,0.16037512,13.054125,0.0
1982-11-10 18:30:00,6.9900627,0.8478751,14.129125,0.0
1982-11-11 18:30:00,7.7437086,2.3166246,13.935375,0.0375
1982-11-12 18:30:00,6.090843,-0.07087517,12.916625,0.0
1982-11-13 18:30:00,7.234854,1.291625,13.829125,0.0
1982-11-14 18:30:00,6.780688,2.3353748,11.760375,15.925
1982-11-15 18:30:00,6.697094,3.2541249,11.010375,15.175001
1982-11-16 18:30:00,5.8205314,0.541625,11.172875,9.175
1982-11-17 18:30:00,6.812458,3.972875,10.529125,16.050001
1982-11-18 18:30:00,5.4640217,0.79787505,10.466625,8.475
1982-11-19 18:30:00,3.9163642,-2.033375,9.541625,0.7875
1982-11-20 18:30:00,3.2533436,-1.052125,8.385375,2.425
1982-11-21 18:30:00,1.0840735,-5.270875,7.810375,0.55
1982-11-22 18:30:00,1.2002192,-4.764625,8.116625,0.0
1982-11-23 18:30:00,2.009073,-3.683375,8.622875,0.025
1982-11-24 18:30:00,1.5538647,-3.358375,7.704125,0.35000002
1982-11-25 18:30:00,0.80881286,-4.589625,7.135375,0.85
1982-11-26 18:30:00,-0.04978156,-5.658375,6.9541245,0.0125
1982-11-27 18:30:00,0.1351142,-5.7958746,7.3978753,0.0
1982-11-28 18:30:00,0.60360456,-4.939625,7.179125,0.075
1982-11-29 18:30:00,1.5460525,-3.1208751,7.572875,2.1
1982-11-30 18:30:00,1.8804269,-1.489625,5.654125,14.5
1982-12-01 18:30:00,2.9533439,0.47287488,6.222875,17.275002
1982-12-02 18:30:00,1.8132395,-3.045875,7.066625,2.8125
1982-12-03 18:30:00,-0.004989624,-5.058375,5.8291254,2.7375002
1982-12-04 18:30:00,-0.7646252,-5.339625,5.079125,0.7125
1982-12-05 18:30:00,-2.099,-6.914625,4.1478753,0.05
1982-12-06 18:30:00,-0.12998974,-4.533375,4.647875,5.45
1982-12-07 18:30:00,2.6874585,-0.064625025,6.0416255,14.8375
1982-12-08 18:30:00,3.2478743,0.5666251,5.385375,18.275
1982-12-09 18:30:00,0.022354126,-4.683375,4.629125,2.4125
1982-12-10 18:30:00,-0.6365001,-5.9958754,4.7041254,0.0
1982-12-11 18:30:00,2.934854,0.041625023,6.572875,3.4125
1982-12-12 18:30:00,2.7161045,-0.745875,6.691625,5.7874994
1982-12-13 18:30:00,0.37912488,-4.214625,5.266625,1.2625
1982-12-14 18:30:00,-1.9805105,-5.689625,2.9666252,0.0
1982-12-15 18:30:00,-2.4956145,-6.914625,2.8728752,0.0
1982-12-16 18:30:00,0.31584334,-4.014625,5.197875,0.93750006
1982-12-17 18:30:00,-1.2161875,-5.433375,4.316625,0.0
1982-12-18 18:30:00,-1.5292084,-5.4333754,3.9666252,0.0
1982-12-19 18:30:00,-2.6088958,-6.577125,3.2416253,0.0
1982-12-20 18:30:00,-1.0612392,-5.583375,4.510375,0.025
1982-12-21 18:30:00,-0.28233337,-3.627125,4.072875,5.4750004
1982-12-22 18:30:00,-0.9034271,-4.677125,3.9228752,1.9
1982-12-23 18:30:00,-2.4440522,-6.5333753,2.8478749,0.0
1982-12-24 18:30:00,-3.441969,-7.452125,2.297875,0.0
1982-12-25 18:30:00,-2.6708746,-7.677125,3.4916253,0.0
1982-12-26 18:30:00,0.51323986,-3.2458751,5.485375,0.025
1982-12-27 18:30:00,-0.5122813,-2.2833748,1.1853751,22.387499
1982-12-28 18:30:00,-0.412542,-2.045875,1.991625,10.1875
1982-12-29 18:30:00,-1.6013441,-4.458375,2.1166248,3.7000003
1982-12-30 18:30:00,-1.3768644,-4.064625,2.0978746,5.2625003
1982-12-31 18:30:00,-0.68415654,-4.789625,2.7103748,5.8875003
1983-01-01 18:30:00,-4.453687,-9.189625,0.9728749,0.0
1983-01-02 18:30:00,-3.7680101,-7.5958753,1.2166247,0.0
1983-01-03 18:30:00,-3.2161875,-7.189625,2.0416253,0.0
1983-01-04 18:30:00,-0.14483345,-3.402125,3.6853752,3.6625001
1983-01-05 18:30:00,1.3220937,-1.9146249,5.310375,5.0375
1983-01-06 18:30:00,0.65594816,-2.220875,4.304125,6.6
1983-01-07 18:30:00,-1.3573332,-4.439625,2.847875,6.4
1983-01-08 18:30:00,-3.6664472,-6.8083754,-0.13962507,3.5500002
1983-01-09 18:30:00,-5.35525,-9.408375,-0.45837498,0.0
1983-01-10 18:30:00,-3.5872808,-7.789625,1.4291248,0.6
1983-01-11 18:30:00,-4.3247814,-8.395875,1.0916249,0.087500006
1983-01-12 18:30:00,-5.1036873,-9.070875,0.6291251,0.0
1983-01-13 18:30:00,-4.278427,-8.577126,0.947875,3.3999999
1983-01-14 18:30:00,-2.8742607,-6.008375,-0.020874977,8.012499
1983-01-15 18:30:00,-4.13025,-9.652125,1.416625,0.0
1983-01-16 18:30:00,-1.0961351,-4.820875,4.4416246,0.0375
1983-01-17 18:30:00,-2.1091561,-6.158375,3.204125,0.0
1983-01-18 18:30:00,-2.8799896,-7.252125,2.5916252,0.0
1983-01-19 18:30:00,-2.7734795,-7.314625,3.2478752,0.0
1983-01-20 18:30:00,-0.43389535,-5.289625,4.654125,0.0
1983-01-21 18:30:00,1.9085517,-1.5396249,6.385375,0.0
1983-01-22 18:30:00,1.9356358,-2.195875,6.0166254,0.3
1983-01-23 18:30:00,-0.7607188,-5.6833754,4.872875,0.0
1983-01-24 18:30:00,0.31323957,-4.414625,6.2228746,0.0
1983-01-25 18:30:00,2.4293854,-0.683375,7.254125,1.6375
1983-01-26 18:30:00,0.9590728,-0.7083751,2.7103748,27.050001
1983-01-27 18:30:00,0.965323,-0.72712505,3.3353748,38.912502
1983-01-28 18:30:00,-0.5383227,-2.1771252,1.3291249,16.875
1983-01-29 18:30:00,-1.8505625,-4.983375,1.5791249,4.4125
1983-01-30 18:30:00,-3.8844166,-7.883375,1.2416248,0.0625
1983-01-31 18:30:00,-5.004989,-9.402124,0.604125,0.075
1983-02-01 18:30:00,-5.647698,-9.933375,0.16037512,0.0
1983-02-02 18:30:00,-6.1656666,-10.739625,0.0041251183,0.0
1983-02-03 18:30:00,-6.2659264,-10.808374,0.07287502,0.0
1983-02-04 18:30:00,-6.160718,-10.952125,0.46662498,0.0
1983-02-05 18:30:00,-5.3961353,-10.633375,1.1166248,0.0
1983-02-06 18:30:00,-4.6125417,-9.145875,1.3416252,0.0375
1983-02-07 18:30:00,-4.552907,-9.408375,1.5978751,0.0
1983-02-08 18:30:00,-3.7784266,-8.583375,2.7478747,0.0
1983-02-09 18:30:00,-2.5365,-8.127125,4.004125,0.0
1983-02-10 18:30:00,-0.6888437,-4.989625,4.666625,0.1375
1983-02-11 18:30:00,-0.82426035,-6.083375,5.216625,0.0
1983-02-12 18:30:00,-0.2646246,-4.1896253,4.341625,4.1625
1983-02-13 18:30:00,0.9408438,-0.9583749,3.1603749,21.925001
1983-02-14 18:30:00,2.1562088,-0.5521251,6.122875,11.3375
1983-02-15 18:30:00,1.8351147,-1.8708751,6.366625,1.8749999
1983-02-16 18:30:00,1.436156,-3.2333748,6.4853754,0.32500002
1983-02-17 18:30:00,1.7028227,-1.677125,5.6103754,2.15
1983-02-18 18:30:00,0.6983955,-4.420875,6.147875,0.3125
1983-02-19 18:30:00,0.7554271,-3.445875,5.591625,2.0124998
1983-02-20 18:30:00,0.8150625,-2.6271253,5.054125,3.6000001
1983-02-21 18:30:00,0.95464563,-3.402125,6.372875,0.68749994
1983-02-22 18:30:00,1.5142814,-1.7396251,5.272875,9.5375
1983-02-23 18:30:00,1.6213127,-0.677125,3.4416249,35.45
1983-02-24 18:30:00,0.7025626,-2.758375,4.529125,4.95
1983-02-25 18:30:00,-0.46071863,-4.739625,4.647875,0.81250006
1983-02-26 18:30:00,-0.09431231,-4.8396254,5.4353747,0.97499996
1983-02-27 18:30:00,1.5814688,-1.983375,5.285375,7.55
1983-02-28 18:30:00,3.2710521,1.3228749,5.535375,46.075
1983-03-01 18:30:00,2.5963125,0.935375,4.616625,32.6875
1983-03-02 18:30:00,2.3072503,-1.4958751,6.4916253,2.525
1983-03-03 18:30:00,0.7676668,-3.670875,6.004125,0.0
1983-03-04 18:30:00,0.017666817,-4.989625,5.916625,0.0
1983-03-05 18:30:00,0.6174066,-5.508375,7.129125,0.0
1983-03-06 18:30:00,2.3580317,-1.108375,5.941625,7.3250003
1983-03-07 18:30:00,4.636938,1.2853749,8.285375,11.6375
1983-03-08 18:30:00,5.545271,2.922875,8.847875,11.974999
1983-03-09 18:30:00,5.917406,2.985375,9.341625,23.1
1983-03-10 18:30:00,4.8351145,1.385375,7.310375,21.012499
1983-03-11 18:30:00,3.776,-1.3458748,8.647875,2.1375
1983-03-12 18:30:00,3.1778233,-2.558375,8.591625,0.075
1983-03-13 18:30:00,4.1765213,-0.7458749,9.441625,0.025
1983-03-14 18:30:00,4.0262604,-0.22712517,9.297875,0.125
1983-03-15 18:30:00,4.2340727,-1.1083751,9.797874,0.0
1983-03-16 18:30:00,4.960635,0.6978749,9.879125,4.0375
1983-03-17 18:30:00,5.326521,2.829125,8.172874,21.4125
1983-03-18 18:30:00,3.5502186,1.8603749,5.247875,67.075
1983-03-19 18:30:00,2.9530835,-0.65212494,6.1916246,6.1875005
1983-03-20 18:30:00,1.5804267,-1.2646251,4.691625,5.7124996
1983-03-21 18:30:00,1.5608959,-2.170875,5.491625,3.3625
1983-03-22 18:30:00,1.6726143,-3.958375,7.185375,0.0
1983-03-23 18:30:00,2.8791256,-0.783375,6.772875,4.025
1983-03-24 18:30:00,4.260636,2.016625,6.866625,36.625
1983-03-25 18:30:00,4.543969,1.8228751,7.216625,19.0875
1983-03-26 18:30:00,3.0517812,0.09787512,6.5228753,7.425
1983-03-27 18:30:00,3.0608962,-1.0271249,7.266625,1.55
1983-03-28 18:30:00,3.027563,-2.620875,8.816626,0.0
1983-03-29 18:30:00,3.5608957,-2.370875,9.822875,0.0
1983-03-30 18:30:00,4.504906,-1.1708748,10.997875,0.0
1983-03-31 18:30:00,5.78225,-0.10212493,12.085375,0.0
1983-04-01 18:30:00,6.1809473,2.954125,10.054125,4.0125
1983-04-02 18:30:00,6.9015207,1.966625,12.247875,1.45
1983-04-03 18:30:00,6.714542,3.7916248,10.447875,13.2
1983-04-04 18:30:00,6.897354,0.654125,12.741625,0.0125
1983-04-05 18:30:00,7.9827714,3.372875,13.079125,0.3625
1983-04-06 18:30:00,7.10699,4.2166247,10.816625,11.2375
1983-04-07 18:30:00,7.143448,4.697875,10.491625,7.475
1983-04-08 18:30:00,6.622615,3.2228746,10.116625,8.1125
1983-04-09 18:30:00,6.642146,2.997875,10.947875,6.575001
1983-04-10 18:30:00,7.0822496,2.829125,11.510375,4.8625
1983-04-11 18:30:00,5.4864163,2.922875,8.316625,31.9625
1983-04-12 18:30:00,5.841625,3.529125,8.735375,18.225
1983-04-13 18:30:00,4.9231353,1.566625,8.816625,6.2875
1983-04-14 18:30:00,4.167667,1.9728748,6.760375,46.25
1983-04-15 18:30:00,6.5871983,3.2291248,10.147875,6.225
1983-04-16 18:30:00,5.5103755,2.7541249,9.054125,9.2875
1983-04-17 18:30:00,5.418187,-0.21462506,10.660375,0.45
1983-04-18 18:30:00,6.086677,-0.23337495,12.072876,0.0
1983-04-19 18:30:00,6.7874584,0.21662498,13.047874,0.0
1983-04-20 18:30:00,7.89449,1.072875,14.485375,0.0
1983-04-21 18:30:00,9.232511,3.0916252,15.635375,0.0
1983-04-22 18:30:00,9.458292,2.610375,16.291626,0.0
1983-04-23 18:30:00,10.298917,3.016625,16.891624,0.0
1983-04-24 18:30:00,12.0851145,5.9416246,18.185375,0.0
1983-04-25 18:30:00,12.078604,6.0853753,18.085375,5.2999997
1983-04-26 18:30:00,11.583552,8.004125,15.535376,19.9375
1983-04-27 18:30:00,11.877823,4.329125,18.379126,0.3
1983-04-28 18:30:00,12.1135,5.110375,18.604124,2.85
1983-04-29 18:30:00,10.3635,7.1916246,13.804125,19.550001
1983-04-30 18:30:00,9.5702715,5.922875,13.622875,13.45
1983-05-01 18:30:00,10.654644,4.310375,16.791624,1.2874999
1983-05-02 18:30:00,11.60126,4.204125,18.241625,0.47500002
1983-05-03 18:30:00,10.772875,6.641625,14.879125,9.9125
1983-05-04 18:30:00,12.4913645,6.429125,18.429125,2.2875
1983-05-05 18:30:00,13.258031,5.885375,19.885376,0.0
1983-05-06 18:30:00,14.400479,6.135375,21.279125,0.0
1983-05-07 18:30:00,14.717145,7.272875,21.547874,0.325
1983-05-08 18:30:00,15.514802,8.016624,22.085375,0.575
1983-05-09 18:30:00,14.618709,9.804125,19.585375,3.8750002
1983-05-10 18:30:00,12.723135,8.704125,17.410376,10.4
1983-05-11 18:30:00,13.829645,6.654125,19.447874,0.2
1983-05-12 18:30:00,14.540583,9.216625,20.004126,2.5
1983-05-13 18:30:00,15.039803,9.779125,19.835375,3.5125
1983-05-14 18:30:00,15.426521,8.160375,21.679125,0.0375
1983-05-15 18:30:00,15.73199,9.385375,21.754124,1.2
1983-05-16 18:30:00,15.982511,9.004126,21.291624,0.7625
1983-05-17 18:30:00,14.9444895,10.341625,19.816626,4.9874997
1983-05-18 18:30:00,14.646833,10.291625,18.479126,11.849999
1983-05-19 18:30:00,14.492146,10.697875,18.366625,8.4375
1983-05-20 18:30:00,14.349438,9.847876,18.516624,6.1625004
1983-05-21 18:30:00,13.230428,10.510375,16.691626,17.6375
1983-05-22 18:30:00,13.392406,7.710375,18.541626,3.7125
1983-05-23 18:30:00,14.466104,7.454125,20.691626,0.6875
1983-05-24 18:30:00,15.373396,7.9228754,21.485374,0.35
1983-05-25 18:30:00,15.931208,9.460375,21.397875,0.7125
1983-05-26 18:30:00,16.595531,11.216625,21.635376,1.45
1983-05-27 18:30:00,14.711678,10.660376,18.410376,8.075
1983-05-28 18:30:00,14.964802,10.229125,19.860374,5.975
1983-05-29 18:30:00,15.949437,7.572875,22.341625,0.112500004
1983-05-30 18:30:00,17.274437,10.366625,23.672874,1.325
1983-05-31 18:30:00,18.194489,11.054125,24.154125,1.025
1983-06-01 18:30:00,16.940323,12.466625,21.547874,6.425
1983-06-02 18:30:00,16.389801,10.854125,21.179125,6.7999997
1983-06-03 18:30:00,16.710636,9.479125,22.966623,2.175
1983-06-04 18:30:00,16.746052,9.929125,22.741625,0.67499995
1983-06-05 18:30:00,16.959333,9.235374,24.010374,0.4875
1983-06-06 18:30:00,17.664803,10.960375,23.579124,1.95
1983-06-07 18:30:00,16.229906,12.010375,20.885374,8.95
1983-06-08 18:30:00,15.797615,10.916625,20.754126,8.512501
1983-06-09 18:30:00,14.8775625,10.729125,18.910376,7.1625
1983-06-10 18:30:00,15.536157,8.522875,21.116625,2.025
1983-06-11 18:30:00,15.709853,10.247875,20.210375,2.95
1983-06-12 18:30:00,17.041885,9.354125,22.741625,0.125
1983-06-13 18:30:00,18.0385,11.016625,24.429125,0.5125
1983-06-14 18:30:00,18.090843,12.241625,23.385374,3.225
1983-06-15 18:30:00,16.690582,12.622875,20.810375,7.5375
1983-06-16 18:30:00,16.184072,11.579124,20.704124,6.4375
1983-06-17 18:30:00,16.328865,11.047875,21.122875,4.35
1983-06-18 18:30:00,17.314281,10.085375,23.447874,0.6625
1983-06-19 18:30:00,18.072353,11.141625,23.772875,0.9250001
1983-06-20 18:30:00,18.912197,11.404124,25.054125,0.3625
1983-06-21 18:30:00,19.6898,11.910376,26.247875,0.8875
1983-06-22 18:30:00,19.959072,13.504125,25.760376,0.675
1983-06-23 18:30:00,20.122875,12.922875,26.366625,1.0125
1983-06-24 18:30:00,20.092667,13.166625,25.441626,0.4
1983-06-25 18:30:00,20.578083,13.622875,26.585375,0.1125
1983-06-26 18:30:00,20.046833,13.472875,25.341625,1.4749999
1983-06-27 18:30:00,20.866365,13.522875,26.797874,0.48750004
1983-06-28 18:30:00,21.435894,15.641625,26.935375,8.8125
1983-06-29 18:30:00,21.477303,16.060375,26.629126,1.1375
1983-06-30 18:30:00,20.342407,15.729125,25.422874,8.1375
1983-07-01 18:30:00,19.997614,15.360374,24.891624,8.862499
1983-07-02 18:30:00,17.646313,15.454125,20.804125,27.7
1983-07-03 18:30:00,17.571053,13.816626,21.572876,10.2
1983-07-04 18:30:00,16.623137,12.272875,20.391624,6.4875
1983-07-05 18:30:00,16.197876,11.122875,20.366625,4.6
1983-07-06 18:30:00,16.665062,11.322875,21.154125,2.8375
1983-07-07 18:30:00,17.417929,11.372875,22.704124,1.4625001
1983-07-08 18:30:00,18.156729,12.435375,23.179125,1.6
1983-07-09 18:30:00,18.163239,13.047875,23.204124,2.55
1983-07-10 18:30:00,18.224176,13.391625,22.504124,2.8875
1983-07-11 18:30:00,18.36949,13.510375,22.985374,2.925
1983-07-12 18:30:00,18.935375,13.079125,23.935375,2.1125
1983-07-13 18:30:00,19.966105,15.379126,24.604124,2.5625
1983-07-14 18:30:00,20.41298,14.610375,25.504126,0.88750005
1983-07-15 18:30:00,20.267147,15.104125,25.404123,2.5874999
1983-07-16 18:30:00,19.678604,14.422875,24.616625,2.4
1983-07-17 18:30:00,19.486677,14.397875,23.929125,1.75
1983-07-18 18:30:00,20.036417,14.410375,25.210375,2.2125
1983-07-19 18:30:00,20.45803,13.641625,26.829124,1.3499999
1983-07-20 18:30:00,21.765842,15.541626,27.172874,0.1
1983-07-21 18:30:00,21.96454,17.510376,26.491625,4.525
1983-07-22 18:30:00,21.34527,17.266624,25.497875,4.6875
1983-07-23 18:30:00,20.55621,16.410376,25.097874,13.9375
1983-07-24 18:30:00,20.512457,16.891624,24.372875,7.6625
1983-07-25 18:30:00,19.467667,16.560375,22.729124,19.8625
1983-07-26 18:30:00,19.62574,15.954125,23.460375,8.45
1983-07-27 18:30:00,20.993969,15.904124,25.922874,0.6625
1983-07-28 18:30:00,22.137718,17.822874,25.972874,0.7125
1983-07-29 18:30:00,23.021572,18.647875,27.610374,5.6375003
1983-07-30 18:30:00,24.049177,19.422874,28.572876,3.8125
1983-07-31 18:30:00,23.329126,19.997875,27.254126,5.15
1983-08-01 18:30:00,20.446833,17.316626,23.172874,31.4625
1983-08-02 18:30:00,20.974438,16.541624,25.266624,1.9875
1983-08-03 18:30:00,21.689281,17.897875,26.091625,6.0375
1983-08-04 18:30:00,20.938501,17.822876,24.397875,21.7375
1983-08-05 18:30:00,20.259073,17.741625,23.691626,12.625
1983-08-06 18:30:00,19.902042,17.804125,22.685375,12.4125
1983-08-07 18:30:00,20.080688,16.454124,23.579124,5.4249997
1983-08-08 18:30:00,19.853603,16.635374,23.572876,9.4375
1983-08-09 18:30:00,19.903343,15.885375,23.847876,7.974999
1983-08-10 18:30:00,19.810896,16.235374,23.716625,8.7625
1983-08-11 18:30:00,19.556208,16.529125,23.241625,5.6
1983-08-12 18:30:00,19.220793,15.035375,23.722876,2.9875
1983-08-13 18:30:00,19.401,15.654125,23.416626,6.15
1983-08-14 18:30:00,20.11975,16.354124,24.372875,2.075
1983-08-15 18:30:00,20.235634,15.766625,24.372875,2.525
1983-08-16 18:30:00,20.537458,15.879125,24.822876,2.625
1983-08-17 18:30:00,20.78173,17.654125,24.072874,9.150001
1983-08-18 18:30:00,19.954124,17.829124,23.560375,19.9375
1983-08-19 18:30:00,19.747616,16.985374,23.629126,15.525001
1983-08-20 18:30:00,19.991625,16.479126,24.054125,8.537499
1983-08-21 18:30:00,19.752562,15.754126,24.160376,6.4625
1983-08-22 18:30:00,20.597876,16.329124,24.447876,3.0875
1983-08-23 18:30:00,21.629646,17.685375,25.572876,2.2875001
1983-08-24 18:30:00,20.687979,18.379126,24.447876,38.675
1983-08-25 18:30:00,20.167406,17.941626,23.597874,24.062502
1983-08-26 18:30:00,19.887978,16.760376,23.604124,10.7875
1983-08-27 18:30:00,20.124176,15.791625,24.229124,3.9375
1983-08-28 18:30:00,20.548656,16.747875,24.485374,2.3874998
1983-08-29 18:30:00,21.305687,17.785376,25.010376,3.8125005
1983-08-30 18:30:00,21.919489,18.735374,25.666626,3.0375
1983-08-31 18:30:00,20.924957,18.354124,24.660376,16.7875
1983-09-01 18:30:00,19.342146,17.004126,21.416626,22.300001
1983-09-02 18:30:00,19.256731,16.797874,22.254126,9.575001
1983-09-03 18:30:00,19.585375,15.635375,23.835375,2.3625002
1983-09-04 18:30:00,19.77053,15.891625,23.791624,5.8875
1983-09-05 18:30:00,20.022614,15.710375,24.510374,2.475
1983-09-06 18:30:00,20.034332,15.454125,24.360374,0.8125
1983-09-07 18:30:00,20.35595,15.954125,24.716625,0.9
1983-09-08 18:30:00,20.47626,16.566624,24.791624,3.1249998
1983-09-09 18:30:00,19.410114,16.335375,23.472876,5.4125004
1983-09-10 18:30:00,19.378084,14.647875,23.616625,2.0875
1983-09-11 18:30:00,19.409332,15.410375,23.610374,2.3
1983-09-12 18:30:00,19.36454,13.985375,24.085375,0.625
1983-09-13 18:30:00,19.240063,13.866625,23.891624,0.4
1983-09-14 18:30:00,19.34527,14.254125,24.185375,0.78749996
1983-09-15 18:30:00,18.24501,14.604125,22.341625,4.3625
1983-09-16 18:30:00,17.979124,12.722876,23.104124,0.6625
1983-09-17 18:30:00,17.93798,13.272876,22.372875,0.925
1983-09-18 18:30:00,17.686155,12.497875,22.391624,0.3625
1983-09-19 18:30:00,17.62574,11.797874,22.954124,0.0
1983-09-20 18:30:00,17.38173,11.810374,22.704124,0.087500006
1983-09-21 18:30:00,17.015583,11.622875,22.491625,0.4
1983-09-22 18:30:00,17.023916,11.054125,22.541624,0.5
1983-09-23 18:30:00,17.228605,11.904125,22.285376,0.3125
1983-09-24 18:30:00,16.779125,11.685375,21.772875,0.23750001
1983-09-25 18:30:00,17.656729,11.429125,23.854124,0.0
1983-09-26 18:30:00,18.33199,11.279125,24.391624,0.0125
1983-09-27 18:30:00,18.710114,13.247875,23.997875,0.0125
1983-09-28 18:30:00,18.548916,12.510375,23.904125,0.23750001
1983-09-29 18:30:00,17.972355,12.516625,22.966625,0.15
1983-09-30 18:30:00,16.974176,10.972876,22.679125,0.1
1983-10-01 18:30:00,16.327562,11.160375,21.547874,0.38750002
1983-10-02 18:30:00,14.705167,10.504126,19.585375,1.975
1983-10-03 18:30:00,15.3306875,8.947875,21.360374,0.0875
1983-10-04 18:30:00,16.54527,9.410375,23.291626,0.0
1983-10-05 18:30:00,17.860636,10.522875,25.172874,0.0
1983-10-06 18:30:00,17.947094,10.879126,24.847876,0.0
1983-10-07 18:30:00,17.430948,11.191625,23.685375,0.175
1983-10-08 18:30:00,16.491364,10.729125,22.110374,0.025
1983-10-09 18:30:00,15.350219,10.216625,21.185375,0.4125
1983-10-10 18:30:00,14.567145,9.735374,19.729126,0.8
1983-10-11 18:30:00,14.5017805,8.704124,20.185375,0.20000002
1983-10-12 18:30:00,12.506729,8.854125,17.141624,8.7375
1983-10-13 18:30:00,9.046312,6.354125,11.291625,19.275
1983-10-14 18:30:00,9.611417,4.241625,15.504125,0.3625
1983-10-15 18:30:00,9.734333,2.610375,16.722876,0.05
1983-10-16 18:30:00,10.393708,4.310375,16.610374,0.15
1983-10-17 18:30:00,9.98199,2.947875,16.716625,0.0
1983-10-18 18:30:00,9.742146,3.6166248,15.966625,1.45
1983-10-19 18:30:00,8.2994375,5.260375,11.460375,9.3875
1983-10-20 18:30:00,8.854907,1.6603751,15.854125,0.2375
1983-10-21 18:30:00,8.7994375,1.9103749,15.872875,0.0375
1983-10-22 18:30:00,7.6194897,4.360375,11.379126,3.3375
1983-10-23 18:30:00,8.633553,3.591625,13.954124,1.6500001
1983-10-24 18:30:00,7.8366766,1.572875,14.491625,0.025
1983-10-25 18:30:00,8.041365,1.3541249,15.004125,0.0375
1983-10-26 18:30:00,8.148657,1.4478749,15.229125,0.025
